O_G,O_A,O_B,O_C,Ir,Iy,Ib,Vr,Vy,Vb
0,0,0,0,-64.91416497,34.92162143,29.99254354,-3919.674626,-1323.501251,5243.175877
0,0,0,0,-64.95085828,34.05663488,30.8942234,-3859.640349,-1406.432444,5266.072793
0,0,0,0,-64.97152584,33.1832453,31.78828054,-3798.653762,-1489.016621,5287.670384
0,0,0,0,-64.97616253,32.30166817,32.67449437,-3736.729915,-1571.233407,5307.963321
0,0,0,0,-64.96476722,31.41212101,33.55264622,-3673.884084,-1653.062514,5326.946598
0,0,0,0,-64.93734272,30.5148233,34.42251943,-3610.131777,-1734.483753,5344.61553
0,0,0,0,-64.8938958,29.60999644,35.28389936,-3545.488724,-1815.477035,5360.965759
0,0,0,0,-64.83443717,28.69786367,36.13657349,-3479.970873,-1896.022375,5375.993249
0,0,0,0,-64.7589815,27.77865007,36.98033143,-3413.594392,-1976.099901,5389.694292
0,0,0,0,-64.66754742,26.85258242,37.814965,-3346.375656,-2055.689854,5402.06551
0,0,0,0,-64.56015748,25.91988922,38.64026826,-3278.331252,-2134.772596,5413.103848
0,0,0,0,-64.43683818,24.9808006,39.45603758,-3209.477968,-2213.328616,5422.806584
0,0,0,0,-64.29761994,24.03554827,40.26207168,-3139.832793,-2291.33853,5431.171323
0,0,0,0,-64.14253713,23.08436544,41.05817168,-3069.412911,-2368.783092,5438.196002
0,0,0,0,-63.97162799,22.12748682,41.84414117,-2998.235696,-2445.643192,5443.878888
0,0,0,0,-63.78493471,21.1651485,42.61978621,-2926.318711,-2521.899866,5448.218577
0,0,0,0,-63.58250334,20.19758791,43.38491542,-2853.6797,-2597.5343,5451.214
0,0,0,0,-63.36438383,19.2250438,44.13934002,-2780.336586,-2672.527831,5452.864417
0,0,0,0,-63.13063,18.24775612,44.88287388,-2706.307465,-2746.861957,5453.169421
0,0,0,0,-62.88129952,17.265966,45.61533352,-2631.610602,-2820.518335,5452.128938
0,0,0,0,-62.61645392,16.27991569,46.33653823,-2556.264429,-2893.478794,5449.743223
0,0,0,0,-62.33615853,15.28984847,47.04631006,-2480.287535,-2965.72533,5446.012865
0,0,0,0,-62.04048253,14.29600864,47.74447389,-2403.698666,-3037.240118,5440.938785
0,0,0,0,-61.72949885,13.2986414,48.43085745,-2326.51672,-3108.005514,5434.522234
0,0,0,0,-61.40328424,12.29799285,49.10529139,-2248.760741,-3178.004055,5426.764796
0,0,0,0,-61.06191918,11.29430987,49.76760931,-2170.449913,-3247.218472,5417.668385
0,0,0,0,-60.7054879,10.28784012,50.41764778,-2091.603558,-3315.631687,5407.235246
0,0,0,0,-60.33407833,9.278831915,51.05524642,-2012.241131,-3383.22682,5395.467951
0,0,0,0,-59.94778214,8.267534225,51.68024791,-1932.382213,-3449.987193,5382.369406
0,0,0,0,-59.54669461,7.254196568,52.29249804,-1852.046508,-3515.896333,5367.942841
0,0,0,0,-59.13091472,6.23906897,52.89184575,-1771.253838,-3580.937979,5352.191817
0,0,0,0,-58.70054506,5.222401898,53.47814316,-1690.024137,-3645.096082,5335.120219
0,0,0,0,-58.25569181,4.204446201,54.0512456,-1608.377447,-3708.354813,5316.73226
0,0,0,0,-57.79646473,3.185453044,54.61101168,-1526.333914,-3770.698563,5297.032477
0,0,0,0,-57.32297712,2.165673847,55.15730328,-1443.91378,-3832.11195,5276.02573
0,0,0,0,-56.83534583,1.145360226,55.6899856,-1361.137381,-3892.579821,5253.717202
0,0,0,0,-56.33369116,0.124763928,56.20892723,-1278.025142,-3952.087257,5230.112398
0,0,0,0,-55.81813688,-0.895863229,56.71400011,-1194.597568,-4010.619574,5205.217142
0,0,0,0,-55.28881021,-1.916269423,57.20507963,-1110.875245,-4068.162332,5179.037577
0,0,0,0,-54.74584174,-2.936202881,57.68204462,-1026.878829,-4124.701332,5151.580161
0,0,0,0,-54.18936545,-3.955411952,58.1447774,-942.6290462,-4180.222624,5122.85167
0,0,0,0,-53.61951864,-4.97364516,58.5931638,-858.146683,-4234.712509,5092.859192
0,0,0,0,-53.0364419,-5.990651272,59.02709318,-773.4525843,-4288.157542,5061.610127
0,0,0,0,-52.44027911,-7.006179357,59.44645847,-688.5676473,-4340.544537,5029.112185
0,0,0,0,-51.83117736,-8.019978848,59.85115621,-603.512816,-4391.860568,4995.373384
0,0,0,0,-51.20928694,-9.031799606,60.24108654,-518.3090764,-4442.092974,4960.40205
0,0,0,0,-50.57476128,-10.04139198,60.61615325,-432.9774512,-4491.22936,4924.206811
0,0,0,0,-49.92775694,-11.04850686,60.97626381,-347.5389949,-4539.257602,4886.796597
0,0,0,0,-49.26843358,-12.05289577,61.32132935,-262.0147879,-4586.165851,4848.180639
0,0,0,0,-48.59695386,-13.05431088,61.65126474,-176.4259321,-4631.942533,4808.368465
0,0,0,0,-47.91348346,-14.05250512,61.96598857,-90.79354541,-4676.576353,4767.369898
0,0,0,0,-47.21819102,-15.04723218,62.2654232,-5.138756197,-4720.056297,4725.195054
0,0,0,0,-46.51124808,-16.03824664,62.54949473,80.51730146,-4762.371639,4681.854338
0,0,0,0,-45.79282909,-17.02530398,62.81813307,166.1534932,-4803.511938,4637.358444
0,0,0,0,-45.0631113,-18.00816066,63.07127195,251.7486896,-4843.467042,4591.718352
0,0,0,0,-44.32227475,-18.98657417,63.30884891,337.2817713,-4882.227093,4544.945322
0,0,0,0,-43.57050223,-19.9603031,63.53080533,422.7316343,-4919.782528,4497.050894
0,0,0,0,-42.80797924,-20.9291072,63.73708644,508.0771952,-4956.124081,4448.046886
0,0,0,0,-42.03489391,-21.89274743,63.92764134,593.2973961,-4991.242785,4397.945389
0,0,0,0,-41.25143699,-22.85098603,64.10242303,678.3712103,-5025.129975,4346.758764
0,0,0,0,-40.45780179,-23.80358657,64.26138837,763.2776471,-5057.777289,4294.499642
0,0,0,0,-39.65418413,-24.75031401,64.40449814,847.9957571,-5089.176673,4241.180916
0,0,0,0,-38.84078229,-25.69093475,64.53171704,932.5046374,-5119.320379,4186.815742
0,0,0,0,-38.01779695,-26.62521672,64.64301367,1016.783437,-5148.20097,4131.417533
0,0,0,0,-37.18543119,-27.55292939,64.73836057,1100.81136,-5175.81132,4074.999959
0,0,0,0,-36.34389037,-28.47384386,64.81773423,1184.567676,-5202.144616,4017.57694
0,0,0,0,-35.49338213,-29.38773291,64.88111504,1268.031717,-5227.194361,3959.162643
0,0,0,0,-34.63411632,-30.29437106,64.92848738,1351.182892,-5250.954374,3899.771483
0,0,0,0,-33.76630496,-31.19353459,64.95983955,1434.000682,-5273.418794,3839.418111
0,0,0,0,-32.89016216,-32.08500167,64.97516383,1516.464655,-5294.582076,3778.117421
0,0,0,0,-32.0059041,-32.96855233,64.97445643,1598.554464,-5314.439001,3715.884536
0,0,0,0,-31.11374895,-33.84396857,64.95771752,1680.249854,-5332.984667,3652.734813
0,0,0,0,-30.21391684,-34.71103439,64.92495123,1761.530668,-5350.214499,3588.683832
0,0,0,0,-29.3066298,-35.56953586,64.87616565,1842.376851,-5366.124247,3523.747396
0,0,0,0,-28.39211167,-36.41926115,64.81137282,1922.768455,-5380.709983,3457.941528
0,0,0,0,-27.47058811,-37.26000061,64.73058873,2002.685646,-5393.968111,3391.282465
0,0,0,0,-26.54228649,-38.0915468,64.63383329,2082.108704,-5405.895358,3323.786654
0,0,0,0,-25.60743585,-38.91369455,64.5211304,2161.018034,-5416.488782,3255.470748
0,0,0,0,-24.66626685,-39.726241,64.39250785,2239.394166,-5425.745768,3186.351602
0,0,0,0,-23.71901171,-40.52898567,64.24799738,2317.217761,-5433.664034,3116.446273
0,0,0,0,-22.76590415,-41.3217305,64.08763465,2394.469618,-5440.241624,3045.772006
0,0,0,0,-21.80717934,-42.10427989,63.91145922,2471.130676,-5445.476917,2974.346241
0,0,0,0,-20.84307382,-42.87644074,63.71951457,2547.18202,-5449.36862,2902.1866
0,0,0,0,-19.87382549,-43.63802256,63.51184805,2622.604885,-5451.915773,2829.310888
0,0,0,0,-18.89967348,-44.38883742,63.2885109,2697.380662,-5453.117748,2755.737085
0,0,0,0,-17.92085814,-45.12870008,63.04955822,2771.490902,-5452.974248,2681.483346
0,0,0,0,-16.937621,-45.85742798,62.79504898,2844.917318,-5451.485308,2606.56799
0,0,0,0,-15.95020465,-46.57484132,62.52504597,2917.641794,-5448.651297,2531.009503
0,0,0,0,-14.95885272,-47.2807631,62.23961581,2989.646386,-5444.472913,2454.826527
0,0,0,0,-13.9638098,-47.97501913,61.93882893,3060.913328,-5438.951187,2378.037859
0,0,0,0,-12.96532142,-48.65743811,61.62275954,3131.425036,-5432.087481,2300.662445
0,0,0,0,-11.96363394,-49.32785168,61.29148562,3201.164113,-5423.88349,2222.719378
0,0,0,0,-10.95899449,-49.98609441,60.94508891,3270.11335,-5414.341237,2144.227887
0,0,0,0,-9.951650979,-50.6320039,60.58365488,3338.255737,-5403.463077,2065.20734
0,0,0,0,-8.941851935,-51.26542078,60.20727272,3405.574459,-5391.251693,1985.677234
0,0,0,0,-7.929846516,-51.88618876,59.81603527,3472.052907,-5377.710099,1905.657192
0,0,0,0,-6.91588442,-52.49415467,59.41003909,3537.674679,-5362.841636,1825.166957
0,0,0,0,-5.900215827,-53.08916851,58.98938434,3602.423583,-5346.649972,1744.226389
0,0,0,0,-4.883091336,-53.67108347,58.5541748,3666.283643,-5329.139103,1662.85546
0,0,0,0,-3.864761909,-54.23975596,58.10451787,3729.239104,-5310.313349,1581.074245
0,0,0,0,-2.845478804,-54.79504569,57.64052449,3791.274431,-5290.177355,1498.902924
0,0,0,0,-1.825493512,-55.33681563,57.16230915,3852.374318,-5268.736089,1416.361771
0,0,0,0,-0.805057701,-55.86493212,56.66998982,3912.52369,-5245.994842,1333.471152
0,0,0,0,0.215576853,-56.37926485,56.163688,3971.707706,-5221.959224,1250.251518
0,0,0,0,1.236158323,-56.87968691,55.64352859,4029.911763,-5196.635167,1166.723404
0,0,0,0,2.256434896,-57.36607484,55.10963994,4087.1215,-5170.028918,1082.907418
0,0,0,0,3.276154835,-57.83830862,54.56215379,4143.322801,-5142.147042,998.8242403
0,0,0,0,4.295066537,-58.29627174,54.00120521,4198.501801,-5112.996418,914.4946177
0,0,0,0,5.312918603,-58.73985121,53.42693261,4252.644883,-5082.58424,829.939357
0,0,0,0,6.329459892,-59.16893757,52.83947768,4305.738689,-5050.91801,745.1793211
0,0,0,0,7.344439588,-59.58342496,52.23898537,4357.770119,-5018.005542,660.2354232
0,0,0,0,8.35760726,-59.9832111,51.62560384,4408.726335,-4983.854957,575.128622
0,0,0,0,9.368712924,-60.36819736,50.99948444,4458.594765,-4948.474681,489.8799162
0,0,0,0,10.3775071,-60.73828875,50.36078164,4507.363103,-4911.873443,404.5103397
0,0,0,0,11.3837409,-61.09339395,49.70965305,4555.019318,-4874.060274,319.0409562
0,0,0,0,12.38716603,-61.43342534,49.04625931,4601.55165,-4835.044504,233.4928539
0,0,0,0,13.38753492,-61.75829903,48.37076411,4646.948619,-4794.835759,147.8871406
0,0,0,0,14.38460074,-62.06793486,47.68333412,4691.199023,-4753.443961,62.24493828
0,0,0,0,15.37811749,-62.36225643,46.98413895,4734.291944,-4710.879322,-23.41262224
0,0,0,0,16.36784002,-62.64119113,46.27335111,4776.216751,-4667.152345,-109.0644062
0,0,0,0,17.35352413,-62.90467012,45.55114599,4816.963098,-4622.273817,-194.6892803
0,0,0,0,18.33492663,-63.1526284,44.81770177,4856.520932,-4576.254814,-280.2661179
0,0,0,0,19.31180537,-63.38500479,44.07319942,4894.880492,-4529.106688,-365.7738042
0,0,0,0,20.28391932,-63.60174196,43.31782264,4932.032315,-4480.841073,-451.1912414
0,0,0,0,21.25102862,-63.80278642,42.55175781,4967.967233,-4431.469878,-536.4973541
0,0,0,0,22.21289465,-63.98808858,41.77519393,5002.676379,-4381.005285,-621.6710942
0,0,0,0,23.16928009,-64.15760271,40.98832262,5036.151191,-4329.459745,-706.6914465
0,0,0,0,24.11994896,-64.31128699,40.19133803,5068.383409,-4276.845975,-791.5374333
0,0,0,0,25.0646667,-64.44910349,39.38443679,5099.365079,-4223.176959,-876.1881203
0,0,0,0,26.00320022,-64.57101822,38.567818,5129.088558,-4168.465936,-960.6226212
0,0,0,0,26.93531794,-64.67700109,37.74168315,5157.546511,-4112.726408,-1044.820103
0,0,0,0,27.86078988,-64.76702595,36.90623607,5184.731918,-4055.972126,-1128.759791
0,0,0,0,28.7793877,-64.8410706,36.0616829,5210.63807,-3998.217095,-1212.420975
0,0,0,0,29.69088474,-64.89911676,35.20823202,5235.258575,-3939.475563,-1295.783012
0,0,0,0,30.5950561,-64.9411501,34.346094,5258.587359,-3879.762025,-1378.825334
0,0,0,0,31.4916787,-64.96716027,33.47548157,5280.618667,-3819.091215,-1461.527452
0,0,0,0,32.3805313,-64.97714083,32.59660953,5301.347061,-3757.478101,-1543.86896
0,0,0,0,33.2613946,-64.97108934,31.70969474,5320.767427,-3694.937885,-1625.829542
0,0,0,0,34.13405125,-64.94900727,30.81495602,5338.874974,-3631.486,-1707.388974
0,0,0,0,34.99828594,-64.91090009,29.91261415,5355.665235,-3567.1381,-1788.527134
0,0,0,0,35.85388544,-64.85677719,29.00289175,5371.134065,-3501.910063,-1869.224002
0,0,0,0,36.70063863,-64.78665192,28.08601329,5385.277649,-3435.817982,-1949.459667
0,0,0,0,37.53833659,-64.7005416,27.162205,5398.092497,-3368.878165,-2029.214333
0,0,0,0,38.36677264,-64.59846745,26.23169481,5409.575447,-3301.107128,-2108.46832
0,0,0,0,39.18574237,-64.48045468,25.29471231,5419.723666,-3232.521592,-2187.202074
0,0,0,0,39.99504371,-64.3465324,24.35148869,5428.53465,-3163.138481,-2265.396169
0,0,0,0,40.79447697,-64.19673365,23.40225668,5436.006224,-3092.974913,-2343.031311
0,0,0,0,41.58384492,-64.03109539,22.44725047,5442.136546,-3022.0482,-2420.088346
0,0,0,0,42.36295278,-63.84965849,21.48670571,5446.924102,-2950.375842,-2496.54826
0,0,0,0,43.13160832,-63.65246772,20.5208594,5450.367712,-2877.975523,-2572.392189
0,0,0,0,43.88962188,-63.43957173,19.54994984,5452.466526,-2804.865108,-2647.601418
0,0,0,0,44.63680645,-63.21102305,18.5742166,5453.220026,-2731.062634,-2722.157392
0,0,0,0,45.37297766,-62.96687807,17.59390041,5452.628026,-2656.586312,-2796.041714
0,0,0,0,46.09795387,-62.70719703,16.60924316,5450.690672,-2581.454517,-2869.236155
0,0,0,0,46.81155621,-62.43204401,15.6204878,5447.408442,-2505.685787,-2941.722655
0,0,0,0,47.5136086,-62.14148689,14.62787829,5442.782146,-2429.298818,-3013.483329
0,0,0,0,48.20393783,-61.83559736,13.63165953,5436.812926,-2352.312455,-3084.500471
0,0,0,0,48.88237356,-61.5144509,12.63207734,5429.502254,-2274.745695,-3154.756559
0,0,0,0,49.5487484,-61.17812674,11.62937834,5420.851934,-2196.617676,-3224.234258
0,0,0,0,50.20289794,-60.82670787,10.62380993,5410.864101,-2117.947675,-3292.916426
0,0,0,0,50.84466077,-60.460281,9.615620233,5399.541218,-2038.755102,-3360.786116
0,0,0,0,51.47387854,-60.07893653,8.60505799,5386.88608,-1959.059497,-3427.826583
0,0,0,0,52.09039602,-59.68276856,7.592372547,5372.901809,-1878.880524,-3494.021284
0,0,0,0,52.69406107,-59.27187484,6.577813769,5357.591855,-1798.237966,-3559.353889
0,0,0,0,53.28472476,-58.84635674,5.561631983,5340.959996,-1717.15172,-3623.808276
0,0,0,0,53.86224134,-58.40631926,4.544077917,5323.010336,-1635.641793,-3687.368543
0,0,0,0,54.42646833,-57.95187097,3.525402638,5303.747303,-1553.728295,-3750.019007
0,0,0,0,54.97726651,-57.483124,2.505857487,5283.17565,-1471.43144,-3811.74421
0,0,0,0,55.51449998,-57.000194,1.485694023,5261.300453,-1388.77153,-3872.528923
0,0,0,0,56.03803618,-56.50320014,0.465163956,5238.12711,-1305.768963,-3932.358147
0,0,0,0,56.54774594,-55.99226503,-0.555480914,5213.661338,-1222.444217,-3991.217121
0,0,0,0,57.04350349,-55.46751474,-1.575988758,5187.909173,-1138.817852,-4049.091322
0,0,0,0,57.52518652,-54.92907874,-2.596107781,5160.87697,-1054.9105,-4105.96647
0,0,0,0,57.99267618,-54.3770899,-3.615586284,5132.571398,-970.7428659,-4161.828532
0,0,0,0,58.44585712,-53.81168439,-4.634172725,5102.999442,-886.3357156,-4216.663726
0,0,0,0,58.88461752,-53.23300174,-5.651615785,5072.168397,-801.7098757,-4270.458521
0,0,0,0,59.30884913,-52.64118471,-6.667664423,5040.085871,-716.8862262,-4323.199645
0,0,0,0,59.71844728,-52.03637933,-7.682067945,5006.75978,-631.8856961,-4374.874084
0,0,0,0,60.1133109,-51.41873483,-8.694576063,4972.198347,-546.7292581,-4425.469089
0,0,0,0,60.49334256,-50.78840361,-9.704938955,4936.410098,-461.4379232,-4474.972175
0,0,0,0,60.8584485,-50.14554118,-10.71290733,4899.403865,-376.0327358,-4523.371129
0,0,0,0,61.20853864,-49.49030616,-11.71823248,4861.188778,-290.5347683,-4570.654009
0,0,0,0,61.54352659,-48.82286022,-12.72066637,4821.774265,-204.965116,-4616.809149
0,0,0,0,61.86332971,-48.14336805,-13.71996165,4781.170052,-119.3448921,-4661.82516
0,0,0,0,62.16786907,-47.4519973,-14.71587177,4739.386158,-33.69522197,-4705.690936
0,0,0,0,62.45706956,-46.74891856,-15.708151,4696.432892,51.96276157,-4748.395653
0,0,0,0,62.7308598,-46.03430529,-16.69655451,4652.320851,137.6079237,-4789.928775
0,0,0,0,62.98917224,-45.30833383,-17.68083842,4607.060921,223.2191328,-4830.280054
0,0,0,0,63.23194316,-44.57118328,-18.66075988,4560.664268,308.7752655,-4869.439533
0,0,0,0,63.45911264,-43.82303554,-19.63607711,4513.14234,394.2552122,-4907.397552
0,0,0,0,63.67062465,-43.06407519,-20.60654946,4464.506861,479.6378819,-4944.144743
0,0,0,0,63.86642699,-42.29448951,-21.57193748,4414.769834,564.9022077,-4979.672041
0,0,0,0,64.04647134,-41.51446836,-22.53200298,4363.943528,650.0271521,-5013.97068
0,0,0,0,64.2107133,-40.72420422,-23.48650908,4312.040485,734.9917115,-5047.032196
0,0,0,0,64.35911233,-39.92389206,-24.43522026,4259.073511,819.7749224,-5078.848433
0,0,0,0,64.49163181,-39.11372936,-25.37790245,4205.055675,904.3558657,-5109.411541
0,0,0,0,64.60823906,-38.29391601,-26.31432305,4150.000305,988.7136724,-5138.713977
0,0,0,0,64.70890529,-37.46465427,-27.24425102,4093.920985,1072.827528,-5166.748513
0,0,0,0,64.79360568,-36.62614878,-28.1674569,4036.831551,1156.67668,-5193.508231
0,0,0,0,64.86231932,-35.7786064,-29.08371292,3978.746091,1240.240438,-5218.986529
0,0,0,0,64.91502925,-34.92223626,-29.99279299,3919.678935,1323.498186,-5243.17712
0,0,0,0,64.95172249,-34.05724966,-30.89447283,3859.644657,1406.429379,-5266.074036
0,0,0,0,64.97238996,-33.18386001,-31.78852994,3798.65807,1489.013557,-5287.671627
0,0,0,0,64.97702657,-32.30228282,-32.67474375,3736.734222,1571.230343,-5307.964565
0,0,0,0,64.96563118,-31.4127356,-33.55289558,3673.888391,1653.05945,-5326.947841
0,0,0,0,64.9382066,-30.51543784,-34.42276876,3610.136084,1734.48069,-5344.616774
0,0,0,0,64.89475959,-29.61061092,-35.28414867,3545.49303,1815.473972,-5360.967002
0,0,0,0,64.83530088,-28.6984781,-36.13682278,3479.975179,1896.019312,-5375.994492
0,0,0,0,64.75984513,-27.77926443,-36.98058069,3413.598697,1976.096838,-5389.695535
0,0,0,0,64.66841096,-26.85319673,-37.81521424,3346.379961,2055.686791,-5402.066753
0,0,0,0,64.56102094,-25.92050347,-38.64051747,3278.335557,2134.769534,-5413.105091
0,0,0,0,64.43770156,-24.98141479,-39.45628676,3209.482272,2213.325554,-5422.807827
0,0,0,0,64.29848324,-24.0361624,-40.26232084,3139.837097,2291.335469,-5431.172566
0,0,0,0,64.14340034,-23.08497952,-41.05842082,3069.417214,2368.780031,-5438.197245
0,0,0,0,63.97249112,-22.12810084,-41.84439029,2998.239999,2445.640131,-5443.88013
0,0,0,0,63.78579775,-21.16576245,-42.6200353,2926.323014,2521.896805,-5448.219819
0,0,0,0,63.5833663,-20.19820181,-43.38516449,2853.684002,2597.531239,-5451.215242
0,0,0,0,63.36524671,-19.22565764,-44.13958907,2780.340888,2672.524771,-5452.865659
0,0,0,0,63.1314928,-18.2483699,-44.8831229,2706.311766,2746.858897,-5453.170663
0,0,0,0,62.88216224,-17.26657972,-45.61558252,2631.614903,2820.515276,-5452.130179
0,0,0,0,62.61731655,-16.28052935,-46.3367872,2556.268729,2893.475735,-5449.744464
0,0,0,0,62.33702108,-15.29046207,-47.04655901,2480.291835,2965.722271,-5446.014106
0,0,0,0,62.041345,-14.29662218,-47.74472282,2403.702966,3037.23706,-5440.940026
0,0,0,0,61.73036124,-13.29925489,-48.43110635,2326.52102,3108.002455,-5434.523475
0,0,0,0,61.40414655,-12.29860627,-49.10554027,2248.76504,3178.000997,-5426.766037
0,0,0,0,61.0627814,-11.29492324,-49.76785816,2170.454211,3247.215415,-5417.669626
0,0,0,0,60.70635004,-10.28845343,-50.41789661,2091.607856,3315.62863,-5407.236486
0,0,0,0,60.33494039,-9.279445166,-51.05549523,2012.245429,3383.223763,-5395.469192
0,0,0,0,59.94864411,-8.268147417,-51.68049669,1932.386511,3449.984136,-5382.370646
0,0,0,0,59.5475565,-7.254809701,-52.2927468,1852.050805,3515.893276,-5367.944082
0,0,0,0,59.13177653,-6.239682045,-52.89209449,1771.258135,3580.934922,-5352.193057
0,0,0,0,58.70140679,-5.223014915,-53.47839187,1690.028433,3645.093026,-5335.121459
0,0,0,0,58.25655345,-4.205059159,-54.05149429,1608.381743,3708.351757,-5316.7335
0,0,0,0,57.79732629,-3.186065943,-54.61126035,1526.338209,3770.695507,-5297.033717
0,0,0,0,57.32383861,-2.166286688,-55.15755192,1443.918075,3832.108895,-5276.026969
0,0,0,0,56.83620723,-1.145973008,-55.69023422,1361.141676,3892.576766,-5253.718442
0,0,0,0,56.33455248,-0.125376652,-56.20917582,1278.029436,3952.084202,-5230.113638
0,0,0,0,55.81899812,0.895250564,-56.71424868,1194.601862,4010.61652,-5205.218382
0,0,0,0,55.28967136,1.915656816,-57.20532818,1110.879538,4068.159278,-5179.038816
0,0,0,0,54.74670281,2.935590333,-57.68229315,1026.883122,4124.698278,-5151.5814
0,0,0,0,54.19022644,3.954799462,-58.1450259,942.6333387,4180.219571,-5122.852909
0,0,0,0,53.62037955,4.973032729,-58.59341227,858.150975,4234.709456,-5092.860431
0,0,0,0,53.03730273,5.990038899,-59.02734163,773.456876,4288.154489,-5061.611365
0,0,0,0,52.44113986,7.005567043,-59.4467069,688.5719385,4340.541485,-5029.113423
0,0,0,0,51.83203802,8.019366592,-59.85140461,603.5171068,4391.857516,-4995.374623
0,0,0,0,51.21014751,9.031187408,-60.24133492,518.3133668,4442.089922,-4960.403289
0,0,0,0,50.57562177,10.04077984,-60.61640161,432.9817412,4491.226308,-4924.208049
0,0,0,0,49.92861736,11.04789478,-60.97651214,347.5432844,4539.254551,-4886.797835
0,0,0,0,49.26929391,12.05228375,-61.32157766,262.019077,4586.1628,-4848.181877
0,0,0,0,48.59781411,13.05369892,-61.65151303,176.4302209,4631.939482,-4808.369703
